time_sec,vel_detrended
1306054125.0,9.766600196973343
1306056825.0,10.868753478939652
1306059525.0,10.252654250136459
1306062225.0,9.937060817643214
1306064925.0,9.952445458892896
1306067625.0,9.824548660313212
1306070325.0,9.597191635659101
1306073025.0,9.912485797554382
1306075725.0,10.0403325329101
1306078425.0,10.58361720152294
1306081125.0,10.593960981564862
1306083825.0,10.555548252089125
1306086525.0,10.591145392932162
1306089225.0,10.92295376124656
1306091925.0,10.545387880564874
1306094625.0,8.464215263437382
1306097325.0,8.487304352620242
1306100025.0,8.864945272434397
1306102725.0,8.205184743154405
1306105425.0,8.397358340759126
1306108125.0,8.16725502850494
1306110825.0,7.361974425261053
1306113525.0,7.8859060317292915
1306116225.0,7.746999686381685
1306118925.0,7.686800385155777
1306121625.0,7.0876888025143785
1306124325.0,6.707030360885369
1306127025.0,6.337985706425059
1306129725.0,6.072289551533345
1306132425.0,5.688571620120513
1306135125.0,5.8499748600770545
1306137825.0,6.231229990924419
1306140525.0,7.038595677259536
1306143225.0,7.619108492153998
1306145925.0,7.924040158124967
1306148625.0,7.69107049034659
1306151325.0,8.412620318231802
1306154025.0,8.20261335334095
1306156725.0,8.105765116686825
1306159425.0,8.51104274931896
1306162125.0,8.4713359486164
1306164825.0,8.16170058024278
1306167525.0,7.879289916975438
1306170225.0,8.041821596606383
1306172925.0,7.933769705027032
1306175625.0,-9.016008502185855
1306178325.0,-18.025612562087417
1306181025.0,5.5325577185933525
1306183725.0,6.9045547252853225
1306186425.0,7.501934344322308
1306189125.0,6.58126417064193
1306191825.0,7.02274226543102
1306194525.0,7.324465911461857
1306197225.0,6.51728620099118
1306199925.0,7.11980631226055
1306202625.0,7.003891636860715
1306205325.0,5.770489475033514
1306208025.0,-4.856226201642073
1306210725.0,-11.36421094269167
1306213425.0,-11.998997531551879
1306216125.0,-11.69731577244545
1306218825.0,-11.548151795598017
1306221525.0,-11.824781040195205
1306224225.0,-12.307706507019304
1306226925.0,-12.151729815793487
1306229625.0,0.9321481291142959
1306232325.0,8.584760550878343
1306235025.0,9.28337080398677
1306237725.0,9.036467887747563
1306240425.0,9.319272842984276
1306243125.0,9.118676494278645
1306245825.0,9.484596135254208
1306248525.0,8.924738507387985
1306251225.0,9.632495498704486
1306253925.0,10.014021503769413
1306256625.0,10.038812649725685
1306259325.0,10.532027197416198
1306262025.0,-6.351138481104215
1306264725.0,-11.053206286173918
1306267425.0,-9.714343495758385
1306270125.0,6.209422364517366
1306272825.0,6.547531971800936
1306275525.0,6.535078432829948
1306278225.0,6.2421154846093145
1306280925.0,6.241412322937265
1306283625.0,6.303961175269535
1306286325.0,6.191266328981499
1306289025.0,6.7429030426820304
1306291725.0,5.843301122175774
1306294425.0,5.864869079814923
1306297125.0,6.1652497806730935
1306299825.0,6.1225425547117425
1306302525.0,5.3857239113050355
1306305225.0,1.6275951869527603
1306307925.0,-13.11956512141478
1306310625.0,-14.369682126347072
