-167495.19795329287	-607755.1957534613	2012-07-20T06:49:00.000000	2012-07-20T13:38:45.000000	gz03	9
-167495.19795329287	-607755.1957534613	2013-02-01T04:44:45.000000	2013-08-16T13:57:45.000000	gz03	9
-167495.19795329287	-607755.1957534613	2013-08-21T02:28:30.000000	2013-08-22T22:19:15.000000	gz03	9
-167495.19795329287	-607755.1957534613	2013-08-25T16:04:15.000000	2013-08-28T06:29:45.000000	gz03	9
-167495.19795329287	-607755.1957534613	2013-08-30T21:14:15.000000	2013-09-05T14:56:30.000000	gz03	9
-167495.19795329287	-607755.1957534613	2013-09-08T21:33:00.000000	2014-01-22T23:59:45.000000	gz03	9

-161809.0726473319	-606273.5386285317	2011-01-12T21:50:15.000000	2012-07-16T03:11:00.000000	gz04	10
-161809.0726473319	-606273.5386285317	2013-02-01T06:37:00.000000	2013-06-28T14:31:15.000000	gz04	10
-161809.0726473319	-606273.5386285317	2013-07-03T21:02:00.000000	2013-07-04T11:36:45.000000	gz04	10
-161809.0726473319	-606273.5386285317	2013-07-12T05:24:00.000000	2013-07-14T10:45:30.000000	gz04	10
-161809.0726473319	-606273.5386285317	2013-07-19T13:21:30.000000	2013-07-20T16:20:15.000000	gz04	10
-161809.0726473319	-606273.5386285317	2013-07-22T23:05:00.000000	2013-07-24T08:43:45.000000	gz04	10
-161809.0726473319	-606273.5386285317	2013-07-25T17:05:30.000000	2013-07-31T04:39:45.000000	gz04	10
-161809.0726473319	-606273.5386285317	2013-08-30T21:47:15.000000	2013-09-02T02:35:15.000000	gz04	10
-161809.0726473319	-606273.5386285317	2013-09-04T19:06:30.000000	2013-09-05T09:19:30.000000	gz04	10

-156139.65633401222	-604747.748178853	2011-01-12T21:19:45.000000	2012-08-17T00:38:45.000000	gz05	11
-156139.65633401222	-604747.748178853	2012-08-20T13:13:15.000000	2012-08-21T03:06:30.000000	gz05	11
-156139.65633401222	-604747.748178853	2013-02-01T07:22:30.000000	2013-06-16T23:59:45.000000	gz05	11
-156139.65633401222	-604747.748178853	2013-06-18T00:00:00.000000	2013-08-22T23:22:45.000000	gz05	11
-156139.65633401222	-604747.748178853	2013-08-25T20:54:45.000000	2013-08-28T08:15:30.000000	gz05	11
-156139.65633401222	-604747.748178853	2013-08-30T22:12:45.000000	2013-09-03T15:02:15.000000	gz05	11
-156139.65633401222	-604747.748178853	2013-09-04T20:20:45.000000	2013-09-05T12:00:30.000000	gz05	11
-156139.65633401222	-604747.748178853	2013-09-08T21:43:15.000000	2014-01-22T23:59:45.000000	gz05	11

-174645.70674624218	-603477.7933114168	2011-01-11T06:50:45.000000	2011-06-05T23:59:45.000000	gz06	12
-174645.70674624218	-603477.7933114168	2011-06-07T00:00:00.000000	2011-08-21T01:50:45.000000	gz06	12
-174645.70674624218	-603477.7933114168	2011-12-18T01:37:00.000000	2012-01-02T05:05:15.000000	gz06	12

-168966.39055216388	-602071.7893205632	2011-01-13T00:00:00.000000	2011-12-19T01:32:30.000000	gz07	13

-163322.97726054382	-600600.3546820475	2011-01-12T02:39:00.000000	2011-12-18T20:35:15.000000	gz08	14

-171770.76318863907	-614891.1674133118	2011-01-12T04:31:45.000000	2011-08-19T23:48:00.000000	gz09	15
-171770.76318863907	-614891.1674133118	2011-12-17T23:30:15.000000	2012-01-02T03:21:30.000000	gz09	15

-166014.76861591218	-613442.5867664028	2011-01-12T04:12:30.000000	2011-08-15T01:31:45.000000	gz10	16
-166014.76861591218	-613442.5867664028	2011-12-17T23:00:00.000000	2011-12-20T23:59:45.000000	gz10	16
-166014.76861591218	-613442.5867664028	2011-12-22T00:00:00.000000	2012-01-01T03:30:00.000000	gz10	16

-160293.10276987558	-611962.7468863371	2011-01-12T03:52:30.000000	2011-05-05T23:59:45.000000	gz11	17
-160293.10276987558	-611962.7468863371	2011-05-07T00:00:00.000000	2011-06-26T23:59:45.000000	gz11	17
-160293.10276987558	-611962.7468863371	2011-06-28T00:00:00.000000	2011-08-20T15:24:15.000000	gz11	17
-160293.10276987558	-611962.7468863371	2011-12-17T22:19:30.000000	2012-01-01T00:43:00.000000	gz11	17

-175939.6356709428	-589296.2109760839	2011-01-11T00:00:00.000000	2011-08-18T14:28:45.000000	gz12	18
-175939.6356709428	-589296.2109760839	2011-12-17T03:22:00.000000	2012-07-18T03:57:00.000000	gz12	18
-175939.6356709428	-589296.2109760839	2013-01-30T04:00:00.000000	2013-08-18T11:58:45.000000	gz12	18
-175939.6356709428	-589296.2109760839	2014-01-25T04:04:00.000000	2014-12-22T23:59:45.000000	gz12	18
-175939.6356709428	-589296.2109760839	2014-12-24T00:00:00.000000	2014-12-28T23:59:45.000000	gz12	18

-180784.0794740906	-585531.3712568728	2012-01-02T22:08:30.000000	2012-06-10T05:51:15.000000	gz13	19
-180784.0794740906	-585531.3712568728	2012-09-08T21:50:45.000000	2012-09-09T01:37:15.000000	gz13	19
-180784.0794740906	-585531.3712568728	2012-09-13T21:37:00.000000	2012-09-14T01:15:30.000000	gz13	19
-180784.0794740906	-585531.3712568728	2012-09-15T19:09:30.000000	2012-09-17T05:36:45.000000	gz13	19
-180784.0794740906	-585531.3712568728	2013-01-30T02:22:30.000000	2013-07-02T13:04:30.000000	gz13	19
-180784.0794740906	-585531.3712568728	2013-07-03T20:13:30.000000	2013-07-04T08:22:45.000000	gz13	19
-180784.0794740906	-585531.3712568728	2013-07-12T03:26:15.000000	2013-07-14T05:50:15.000000	gz13	19
-180784.0794740906	-585531.3712568728	2013-07-19T16:45:00.000000	2013-07-20T19:36:30.000000	gz13	19
-180784.0794740906	-585531.3712568728	2013-07-22T15:35:30.000000	2013-07-24T09:40:15.000000	gz13	19
-180784.0794740906	-585531.3712568728	2013-07-25T17:44:00.000000	2013-07-30T13:41:15.000000	gz13	19
-180784.0794740906	-585531.3712568728	2013-09-08T23:12:00.000000	2013-09-10T00:30:15.000000	gz13	19
-180784.0794740906	-585531.3712568728	2013-09-12T23:31:00.000000	2014-07-14T02:41:30.000000	gz13	19
-180784.0794740906	-585531.3712568728	2014-08-15T16:02:00.000000	2014-08-16T11:53:30.000000	gz13	19
-180784.0794740906	-585531.3712568728	2014-08-20T06:22:00.000000	2014-08-25T12:52:00.000000	gz13	19
-180784.0794740906	-585531.3712568728	2014-08-26T14:34:45.000000	2014-08-30T01:26:45.000000	gz13	19
-180784.0794740906	-585531.3712568728	2014-09-13T21:31:45.000000	2014-12-27T23:59:45.000000	gz13	19

-170926.7629759124	-593217.6790083871	2012-01-03T03:40:15.000000	2014-08-28T23:59:45.000000	gz14	20
-170926.7629759124	-593217.6790083871	2014-08-30T00:00:00.000000	2014-12-30T21:42:30.000000	gz14	20

-165999.28699708506	-597055.2732754701	2011-12-19T04:24:00.000000	2012-06-20T23:59:45.000000	gz15	21
-165999.28699708506	-597055.2732754701	2012-06-22T00:00:00.000000	2013-05-16T23:59:45.000000	gz15	21
-165999.28699708506	-597055.2732754701	2013-05-18T00:00:00.000000	2014-01-21T23:59:45.000000	gz15	21

-161073.56612161855	-600899.3835537988	2011-12-19T00:28:30.000000	2012-03-24T04:13:15.000000	gz16	22
-161073.56612161855	-600899.3835537988	2012-03-28T06:24:15.000000	2012-03-31T21:56:45.000000	gz16	22
-161073.56612161855	-600899.3835537988	2012-04-10T21:15:15.000000	2012-04-11T10:33:00.000000	gz16	22
-161073.56612161855	-600899.3835537988	2012-04-12T23:40:00.000000	2012-04-19T01:54:30.000000	gz16	22
-161073.56612161855	-600899.3835537988	2012-04-20T15:57:30.000000	2012-04-30T07:05:15.000000	gz16	22
-161073.56612161855	-600899.3835537988	2012-05-01T22:00:30.000000	2012-08-25T12:13:45.000000	gz16	22
-161073.56612161855	-600899.3835537988	2012-08-29T10:53:30.000000	2012-09-08T04:19:30.000000	gz16	22
-161073.56612161855	-600899.3835537988	2013-01-30T06:13:30.000000	2013-08-29T18:48:00.000000	gz16	22
-161073.56612161855	-600899.3835537988	2013-08-30T20:21:15.000000	2013-09-06T02:11:30.000000	gz16	22
-161073.56612161855	-600899.3835537988	2013-09-07T22:24:15.000000	2014-01-31T02:23:00.000000	gz16	22

-173644.3493610261	-598476.3330045791	2012-01-03T05:27:30.000000	2012-12-31T23:59:45.000000	gz17	23
-173644.3493610261	-598476.3330045791	2013-01-30T07:17:45.000000	2014-01-21T23:59:45.000000	gz17	23

-168209.5124649338	-587957.3561688846	2012-01-03T00:32:00.000000	2012-04-23T16:53:30.000000	gz18	24
-168209.5124649338	-587957.3561688846	2013-01-30T01:27:00.000000	2013-07-17T07:07:15.000000	gz18	24
-168209.5124649338	-587957.3561688846	2013-07-19T10:28:45.000000	2013-08-07T09:40:45.000000	gz18	24
-168209.5124649338	-587957.3561688846	2013-08-10T06:04:00.000000	2013-08-13T23:11:30.000000	gz18	24
-168209.5124649338	-587957.3561688846	2013-08-21T01:46:00.000000	2013-08-22T05:46:30.000000	gz18	24
-168209.5124649338	-587957.3561688846	2013-08-25T17:50:00.000000	2013-08-28T03:44:00.000000	gz18	24
-168209.5124649338	-587957.3561688846	2013-08-30T20:01:30.000000	2013-09-02T06:38:15.000000	gz18	24
