time	grad2	ev_time
2013-03-12 11:08:30	-0.07655947018516669	2013-03-12 10:42:30
2013-03-12 11:08:45	-0.07944984256213491	2013-03-12 10:42:30
2013-03-12 11:09:00	-0.0825475647940256	2013-03-12 10:42:30
2013-03-12 11:09:15	-0.08576545425372666	2013-03-12 10:42:30
2013-03-12 11:09:30	-0.0890178196835586	2013-03-12 10:42:30
2013-03-12 11:09:45	-0.09222070939502665	2013-03-12 10:42:30
2013-03-12 11:10:00	-0.09529165202712109	2013-03-12 10:42:30
2013-03-12 11:10:15	-0.09814910672657673	2013-03-12 10:42:30
2013-03-12 11:10:30	-0.10071186922040412	2013-03-12 10:42:30
2013-03-12 11:10:45	-0.10289868196197079	2013-03-12 10:42:30
2013-03-12 11:11:00	-0.10462826954532621	2013-03-12 10:42:30
2013-03-12 11:11:15	-0.10581996753615146	2013-03-12 10:42:30
2013-03-12 11:11:30	-0.10639503960414068	2013-03-12 10:42:30
2013-03-12 11:11:45	-0.10627869266282543	2013-03-12 10:42:30
2013-03-12 11:12:00	-0.10540271227301506	2013-03-12 10:42:30
2013-03-12 11:12:15	-0.1037085605527606	2013-03-12 10:42:30
2013-03-12 11:12:30	-0.1011507148180005	2013-03-12 10:42:30
2013-03-12 11:12:45	-0.09769998360236726	2013-03-12 10:42:30
2013-03-12 11:13:00	-0.0933465213172101	2013-03-12 10:42:30
2013-03-12 11:13:15	-0.08810227445580719	2013-03-12 10:42:30
2013-03-12 11:13:30	-0.0820026290111047	2013-03-12 10:42:30
2013-03-12 11:13:45	-0.07510708642430776	2013-03-12 10:42:30
2013-03-12 11:14:00	-0.06749886791455806	2013-03-12 10:42:30
2013-03-12 11:14:15	-0.05928342733114405	2013-03-12 10:42:30
2013-03-12 11:14:30	-0.05058593308524601	2013-03-12 10:42:30
2013-03-12 11:14:45	-0.04154785272611319	2013-03-12 10:42:30
2013-03-12 11:15:00	-0.03232283253197147	2013-03-12 10:42:30
2013-03-12 11:15:15	-0.023072103723264185	2013-03-12 10:42:30
2013-03-12 11:15:30	-0.013959663350377299	2013-03-12 10:42:30
2013-03-12 11:15:45	-0.005147471071479503	2013-03-12 10:42:30
2013-03-12 11:16:00	0.003209124559052473	2013-03-12 10:42:30
2013-03-12 11:16:15	0.010965559724804853	2013-03-12 10:42:30
2013-03-12 11:16:30	0.01799170957683307	2013-03-12 10:42:30
2013-03-12 11:16:45	0.024174955172491533	2013-03-12 10:42:30
2013-03-12 11:17:00	0.029422639624148834	2013-03-12 10:42:30
2013-03-12 11:17:15	0.03366392203641681	2013-03-12 10:42:30
2013-03-12 11:17:30	0.036851055144825284	2013-03-12 10:42:30
2013-03-12 11:17:45	0.03896011574284112	2013-03-12 10:42:30
2013-03-12 11:18:00	0.03999120919509506	2013-03-12 10:42:30
2013-03-12 11:18:15	0.03996815553980569	2013-03-12 10:42:30
2013-03-12 11:18:30	0.03893765053297288	2013-03-12 10:42:30
2013-03-12 11:18:45	0.03696788578354935	2013-03-12 10:42:30
2013-03-12 11:19:00	0.03414661198656885	2013-03-12 10:42:30
2013-03-12 11:19:15	0.030578640545634864	2013-03-12 10:42:30
2013-03-12 11:19:30	0.026382801927368294	2013-03-12 10:42:30
2013-03-12 11:19:45	0.02168841219634002	2013-03-12 10:42:30
2013-03-12 11:20:00	0.016631338772372443	2013-03-12 10:42:30
2013-03-12 11:20:15	0.011349797526143238	2013-03-12 10:42:30
2013-03-12 11:20:30	0.005980050071787603	2013-03-12 10:42:30
2013-03-12 11:20:45	0.0006521967273818727	2013-03-12 10:42:30
2013-03-12 11:21:00	-0.004513727787466765	2013-03-12 10:42:30
2013-03-12 11:21:15	-0.009411155399993893	2013-03-12 10:42:30
2013-03-12 11:21:30	-0.013949707471976418	2013-03-12 10:42:30
2013-03-12 11:21:45	-0.01805710706103283	2013-03-12 10:42:30
2013-03-12 11:22:00	-0.021680204313758857	2013-03-12 10:42:30
2013-03-12 11:22:15	-0.024785101971138656	2013-03-12 10:42:30
2013-03-12 11:22:30	-0.027356431996892045	2013-03-12 10:42:30
2013-03-12 11:22:45	-0.029395892410614053	2013-03-12 10:42:30
2013-03-12 11:23:00	-0.03092019974850065	2013-03-12 10:42:30
2013-03-12 11:23:15	-0.03195864299482388	2013-03-12 10:42:30
2013-03-12 11:23:30	-0.03255043712352646	2013-03-12 10:42:30
2013-03-12 11:23:45	-0.032742068434243495	2013-03-12 10:42:30
